TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,PreviousTransactionDate,ip_loc,location_loc,location_lat,location_lon,ip_lat,ip_lon,distance_loc_ip,large_divergence,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud
TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,El Paso,D000138,13.88.251.53,M016,Online,25,Student,105,1,2024-11-04 08:10:55,"43.7064,-79.3986","31.7725,-106.4609",31.7725,-106.4609,43.7064,-79.3986,2710.426635121514,False,-30035387.0,False,3,2.395414905716849,False,False,0.11781306998654734,False,False
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,2024-11-04 08:11:48,"51.5908,5.3292","41.8818,-87.6231",41.8818,-87.6231,51.5908,5.3292,6695.45495214451,False,-57161067.0,False,0,2.552757114321381,False,False,0.1113267019744168,False,False
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,2024-11-04 08:07:27,"40.8579,-74.4260","43.0389,-87.9064",43.0389,-87.9064,40.8579,-74.426,1142.3575392526304,False,-34176432.0,False,0,2.15725456040704,False,False,0.13400589353983838,False,False
TX002054,AC00331,58.32,2023-07-31 16:21:15,Credit,Louisville,D000135,87.50.72.69,M011,Branch,29,Engineer,275,4,2024-11-04 08:06:58,"55.6759,12.5655","38.3287,-85.7647",38.3287,-85.7647,55.6759,12.5655,7065.910181773188,False,-39887143.0,True,2,2.7574181976113614,False,True,0.0166323657197901,False,True
TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,2024-11-04 08:10:27,"37.2242,-95.7083","35.2270,-80.8431",35.227,-80.8431,37.2242,-95.7083,1353.2516981823114,False,-55611154.0,False,0,1.7801709543551394,False,False,0.13947100804099988,False,False
TX002056,AC00292,120.67,2023-12-25 18:16:39,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,2024-11-04 08:12:08,"39.9690,-83.0114","38.8590,-104.8134",38.859,-104.8134,39.969,-83.0114,1876.9314766181683,False,-27179729.0,False,3,1.848131345675803,False,False,0.09116456645214427,False,False
TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,2024-11-04 08:06:47,"-33.8678,151.2073","38.5905,-121.4899",38.5905,-121.4899,-33.8678,151.2073,12049.803453858736,True,-34088861.0,True,4,3.414005324882253,False,True,0.05219164487061556,False,True
TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2024-11-04 08:08:00,"38.8951,-77.0364","43.0389,-87.9064",43.0389,-87.9064,38.8951,-77.0364,1023.0980804919302,False,-27618636.0,False,0,2.6584660937510844,False,False,0.08536064618619704,False,False
TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2024-11-04 08:11:57,"-33.8678,151.2073","43.0000,-75.0000",43.0,-75.0,-33.8678,151.2073,15916.733944790964,True,-31159496.0,True,4,3.7503777493230066,False,True,0.006060017622768976,False,True
TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,2024-11-04 08:08:32,"56.1567,10.2108","30.2666,-97.7333",30.2666,-97.7333,56.1567,10.2108,8280.824675659374,True,-51206731.0,False,1,2.5887926406563424,False,False,0.08664599550558383,False,False
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,2024-11-04 08:11:10,"45.8564,15.8078","42.3611,-71.0570",42.3611,-71.057,45.8564,15.8078,6603.435977787554,False,-33142107.0,False,0,2.6991228605908106,False,False,0.09761803327080315,False,False
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,2024-11-04 08:06:53,"31.2222,121.4581","32.7687,-97.3093",32.7687,-97.3093,31.2222,121.4581,11838.003623412542,True,-45157127.0,False,4,1.646098480167933,False,False,0.12543267713940892,False,False
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,2024-11-04 08:10:19,"37.2242,-95.7083","39.7910,-86.1480",39.791,-86.148,37.2242,-95.7083,880.6722694019409,False,-44467446.0,False,0,1.7373871723835879,False,False,0.1557395632181921,False,False
TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,2024-11-04 08:06:32,"22.2783,114.1747","43.0000,-75.0000",43.0,-75.0,22.2783,114.1747,12716.029671048458,True,-42902677.0,False,4,2.6592407502546918,False,False,0.057684303052950026,False,False
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,2024-11-04 08:12:19,"60.1525,24.7465","32.7791,-96.8088",32.7791,-96.8088,60.1525,24.7465,8413.399800477117,True,-30202294.0,False,0,2.73916484441907,False,False,0.09877692966636464,False,False
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,2024-11-04 08:06:32,"52.3176,-0.1003","45.5230,-122.6764",45.523,-122.6764,52.3176,-0.1003,7860.335123814263,True,-39187628.0,False,1,3.1489427553921012,False,False,0.07365661387269962,False,False
TX002067,AC00310,258.7,2023-02-22 17:12:15,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,27,Student,123,1,2024-11-04 08:06:36,"51.5085,-0.1257","35.2270,-80.8431",35.227,-80.8431,51.5085,-0.1257,6437.810511650632,False,-53621661.0,False,0,2.227855895424101,False,False,0.1308585405118548,False,False
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,2024-11-04 08:09:25,"53.2340,-1.4462","30.2666,-97.7333",30.2666,-97.7333,53.234,-1.4462,7765.368283410343,True,-43344558.0,False,1,1.9710533199276008,False,False,0.08541727538879706,False,False
TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,2024-11-04 08:08:10,"18.4885,-69.8571","30.2666,-97.7333",30.2666,-97.7333,18.4885,-69.8571,3102.7603821082616,False,-55522418.0,False,0,2.846627738842878,False,False,0.058686535543552965,False,False
TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,2024-11-04 08:10:22,"51.2217,6.7762","29.4243,-98.4911",29.4243,-98.4911,51.2217,6.7762,8485.825137635928,True,-42819958.0,False,0,2.5740316161615544,False,False,0.11620988252084352,False,False
TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,2024-11-04 08:09:33,"49.2264,17.6706","25.7616,-80.1917",25.7616,-80.1917,49.2264,17.6706,8422.304977769067,True,-42902282.0,False,1,3.173375978456429,False,False,0.0912761934004771,False,False
TX002072,AC00033,63.54,2023-05-22 18:23:18,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,2024-11-04 08:07:31,"55.7522,37.6156","32.7791,-96.8088",32.7791,-96.8088,55.7522,37.6156,9286.582780117533,True,-45927853.0,False,3,2.347375245804896,False,False,0.12999827095557392,False,False
TX002073,AC00492,81.11,2023-10-16 18:07:26,Debit,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2024-11-04 08:07:46,"55.7522,37.6156","35.2270,-80.8431",35.227,-80.8431,55.7522,37.6156,8367.512903878487,True,-33228020.0,False,0,2.308870565823454,False,False,0.14455122301865214,False,False
TX002074,AC00228,441.26,2023-02-27 16:07:46,Credit,Tucson,D000490,92.180.81.50,M074,Branch,58,Doctor,87,5,2024-11-04 08:11:41,"44.9500,26.0167","32.2534,-110.9117",32.2534,-110.9117,44.95,26.0167,10414.118404355813,True,-53193835.0,True,2,2.8617353301994473,False,True,0.00307963356321439,False,True
TX002075,AC00058,170.96,2023-12-28 16:46:46,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,2024-11-04 08:06:53,"47.5614,-122.1552","38.8898,-77.0090",38.8898,-77.009,47.5614,-122.1552,3735.3520146178153,False,-26925607.0,False,0,2.4209807578184424,False,False,0.09445791240743517,False,False
TX002076,AC00427,48.51,2023-01-09 17:22:18,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,2024-11-04 08:10:53,"48.9018,2.4893","30.2666,-97.7333",30.2666,-97.7333,48.9018,2.4893,8223.496455220105,True,-57422915.0,False,0,2.933149532580654,False,False,0.10382018816317462,False,False
TX002077,AC00236,325.03,2023-01-11 17:04:19,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,2024-11-04 08:10:08,"31.2222,121.4581","30.3321,-81.6556",30.3321,-81.6556,31.2222,121.4581,12769.742969653724,True,-57251149.0,False,4,2.6475475429039563,False,False,0.0781641343531358,False,False
TX002078,AC00144,125.83,2023-05-29 17:14:03,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,57,Retired,138,1,2024-11-04 08:11:30,"31.2222,121.4581","34.0522,-118.2436",34.0522,-118.2436,31.2222,121.4581,10456.66670098532,True,-45327447.0,False,4,1.893234552837538,False,False,0.1323755268688957,False,False
TX002079,AC00256,506.83,2023-04-24 17:27:12,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,2024-11-04 08:07:31,"37.5660,126.9784","39.7910,-86.1480",39.791,-86.148,37.566,126.9784,10797.415824533196,True,-48350419.0,False,4,2.0984256153708802,False,False,0.12464975952356228,False,False
TX002080,AC00054,738.94,2023-10-09 18:54:21,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,2024-11-04 08:08:51,"32.7157,-117.1647","39.9525,-75.1652",39.9525,-75.1652,32.7157,-117.1647,3818.8762147926973,False,-33830070.0,False,1,2.324250154939093,False,False,0.10889751394057506,False,False
TX002081,AC00492,180.36,2023-05-30 16:12:10,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,2024-11-04 08:06:40,"37.6922,-97.3375","35.4819,-97.5084",35.4819,-97.5084,37.6922,-97.3375,245.753103504202,False,-45244470.0,False,0,1.2995807467602996,False,False,0.13797177451861586,False,False
TX002082,AC00498,225.1,2023-12-11 17:28:44,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,2024-11-04 08:07:08,"50.8043,6.4930","42.3611,-71.0570",42.3611,-71.057,50.8043,6.493,5739.664185114745,False,-28391904.0,False,0,2.9539912240771287,False,False,0.07418230269354315,False,False
TX002083,AC00005,359.51,2023-11-30 18:08:39,Debit,Charlotte,D000144,32.169.88.41,M010,Online,79,Retired,157,1,2024-11-04 08:12:11,"47.5413,-122.3129","35.2270,-80.8431",35.227,-80.8431,47.5413,-122.3129,3676.0341329531534,False,-29340212.0,False,0,2.8783736847869927,False,False,0.0703561622506178,False,False
TX002084,AC00204,720.46,2023-12-07 16:10:40,Debit,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,2024-11-04 08:08:35,"42.2399,-83.1508","32.2534,-110.9117",32.2534,-110.9117,42.2399,-83.1508,2684.917136529965,False,-28742275.0,False,1,2.483403272964747,False,False,0.07428873263862434,False,False
TX002085,AC00428,1116.57,2023-02-23 16:54:09,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,2024-11-04 08:07:14,"39.7684,-86.1580","32.2534,-110.9117",32.2534,-110.9117,39.7684,-86.158,2372.698194308466,False,-53536385.0,False,1,2.3316367988239235,False,False,0.063913472143175,False,False
TX002086,AC00019,291.46,2023-02-08 16:29:56,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,2024-11-04 08:10:03,"42.3278,-77.6611","25.7616,-80.1917",25.7616,-80.1917,42.3278,-77.6611,1852.1758098063626,False,-54834007.0,False,0,3.0383852115710765,False,False,0.07567718063803136,False,False
TX002087,AC00029,1192.95,2023-12-04 18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,2024-11-04 08:08:01,"34.4222,-117.3025","36.1147,-115.2014",36.1147,-115.2014,34.4222,-117.3025,267.9556084253116,False,-28993081.0,True,1,2.8717818517611975,False,True,0.031088652376767834,False,False
TX002088,AC00449,98.24,2023-04-10 17:58:46,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,2024-11-04 08:08:58,"50.9077,5.4188","33.4245,-111.8332",33.4245,-111.8332,50.9077,5.4188,8832.969915706553,True,-49558212.0,False,3,2.139116004972189,False,False,0.13866212972460745,False,False
TX002089,AC00213,100.48,2023-02-17 16:53:25,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,2024-11-04 08:12:12,"52.5244,13.4105","43.0389,-87.9064",43.0389,-87.9064,52.5244,13.4105,7022.5516913067995,False,-54055127.0,False,0,2.8453198227315935,False,False,0.09480182955919608,False,False
TX002090,AC00076,45.9,2023-07-04 18:55:57,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,2024-11-04 08:07:45,"25.0531,121.5264","39.9833,-82.9833",39.9833,-82.9833,25.0531,121.5264,12371.417183257176,True,-42210708.0,False,4,2.652980336159439,False,False,0.09052764816443987,False,False
TX002091,AC00442,258.21,2023-11-27 17:19:31,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,2024-11-04 08:10:11,"36.7477,-119.7724","29.4243,-98.4911",29.4243,-98.4911,36.7477,-119.7724,2140.435160661841,False,-29602240.0,False,3,2.373547186707818,False,False,0.08806869522532634,False,False
TX002092,AC00228,1079.11,2023-05-05 16:42:25,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2024-11-04 08:07:41,"32.7781,-96.8054","36.1147,-115.2014",36.1147,-115.2014,32.7781,-96.8054,1727.7633418326702,False,-47402716.0,False,1,2.4081337516863983,False,False,0.07043070015728436,False,False
TX002093,AC00081,287.51,2023-05-22 16:57:31,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,2024-11-04 08:08:19,"-23.5475,-46.6361","31.7725,-106.4609",31.7725,-106.4609,-23.5475,-46.6361,8831.342580456716,True,-45933048.0,False,4,3.818113135227627,False,False,0.03891269313692469,False,False
TX002094,AC00072,501.3,2023-05-22 18:27:37,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,2024-11-04 08:08:07,"-6.8235,39.2695","29.4243,-98.4911",29.4243,-98.4911,-6.8235,39.2695,14946.498694733073,True,-45927630.0,False,4,2.740247182964837,False,False,0.047421586191474074,False,False
TX002095,AC00261,26.1,2023-02-17 16:21:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,2024-11-04 08:07:09,"49.2264,17.6706","33.4245,-111.8332",33.4245,-111.8332,49.2264,17.6706,9580.905346432388,True,-54056748.0,False,0,2.876438800226185,False,False,0.1159659651888944,False,False
TX002096,AC00082,436.77,2023-09-28 16:14:49,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,20,Student,176,1,2024-11-04 08:09:11,"40.7357,-74.1724","30.3321,-81.6556",30.3321,-81.6556,40.7357,-74.1724,1337.737811605162,False,-34790062.0,False,3,2.636167195881575,False,False,0.11310030961491396,False,False
TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,68,Doctor,224,1,2024-11-04 08:09:42,"51.5085,-0.1257","39.2992,-76.6093",39.2992,-76.6093,51.5085,-0.1257,5856.662200382795,False,-46538428.0,False,3,2.494527662871913,False,False,0.1091286366927976,False,False
TX002098,AC00251,1026.46,2023-06-21 16:40:17,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,2024-11-04 08:07:24,"29.4241,-98.4936","39.9525,-75.1652",39.9525,-75.1652,29.4241,-98.4936,2425.202836945046,False,-43342027.0,False,1,2.236645740169528,False,False,0.08081307538314308,False,False
TX002099,AC00481,25.29,2023-07-27 18:34:19,Debit,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,2024-11-04 08:06:44,"14.6937,-17.4441","25.7616,-80.1917",25.7616,-80.1917,14.6937,-17.4441,6612.831434928803,False,-40224745.0,False,0,3.1460328037456056,False,False,0.0735649177274515,False,False
TX002100,AC00239,123.35,2023-08-11 17:00:56,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,2024-11-04 08:09:58,"37.7621,-122.3971","39.2992,-76.6093",39.2992,-76.6093,37.7621,-122.3971,3953.0807162977967,False,-38934542.0,False,0,1.985423033323751,False,False,0.12233197608258517,False,False
TX002101,AC00394,139.52,2023-09-22 18:02:42,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,2024-11-04 08:08:00,"32.4488,-81.7832","45.5230,-122.6764",45.523,-122.6764,32.4488,-81.7832,3779.1468514949274,False,-35301918.0,False,0,3.2357012142299837,False,False,0.06936023650100864,False,False
TX002102,AC00374,51.2,2023-03-13 18:45:47,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,2024-11-04 08:06:44,"39.9690,-83.0114","32.2534,-110.9117",32.2534,-110.9117,39.969,-83.0114,2640.9599855959013,False,-51974457.0,False,0,2.481575362182728,False,False,0.12318469443939212,False,False
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,2024-11-04 08:07:00,"37.5660,126.9784","47.6080,-122.3351",47.608,-122.3351,37.566,126.9784,8343.035201605617,True,-29428087.0,True,2,4.136963064980722,False,True,0.01114205154863701,False,True
TX002104,AC00281,161.38,2023-11-09 16:06:17,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,2024-11-04 08:10:55,"34.4222,-117.3025","38.8590,-104.8134",38.859,-104.8134,34.4222,-117.3025,1219.1901936510678,False,-31161878.0,False,0,2.250699695997728,False,False,0.10980513064988856,False,False
TX002105,AC00140,2.51,2023-04-17 16:04:21,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,2024-11-04 08:11:22,"55.9110,37.7296","39.2992,-76.6093",39.2992,-76.6093,55.911,37.7296,7779.11542889589,True,-48960421.0,False,0,2.5076277868376735,False,False,0.1000623027074764,False,False
TX002106,AC00058,22.62,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,2024-11-04 08:11:17,"-6.8235,39.2695","36.8631,-76.0157",36.8631,-76.0157,-6.8235,39.2695,12709.64144343563,True,-46971375.0,False,4,2.426042422192841,False,False,0.06502874678478332,False,False
TX002107,AC00066,126.83,2023-02-20 16:40:25,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,2024-11-04 08:10:31,"39.9690,-83.0114","30.2666,-97.7333",30.2666,-97.7333,39.969,-83.0114,1716.288528836275,False,-53796606.0,False,0,2.0710430506024466,False,False,0.12027096422218714,False,False
TX002108,AC00190,46.6,2023-08-30 17:54:55,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,2024-11-04 08:06:23,"31.5587,-110.3441","42.3314,-83.0457",42.3314,-83.0457,31.5587,-110.3441,2693.3242825599627,False,-37289488.0,False,0,1.8427329215705481,False,False,0.1219355093960458,False,False
TX002109,AC00452,243.8,2023-01-03 16:42:41,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,2024-11-04 08:10:09,"40.8579,-74.4260","37.7739,-122.4312",37.7739,-122.4312,40.8579,-74.426,4102.207428443813,False,-57943648.0,False,0,2.5593408417981003,False,False,0.09337801887804553,False,False
TX002110,AC00099,231.51,2023-08-28 17:22:16,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,2024-11-04 08:12:09,"39.9539,-82.9301","35.4819,-97.5084",35.4819,-97.5084,39.9539,-82.9301,1375.7774544210947,False,-37464593.0,False,0,1.1954864388441855,False,False,0.15220845603740124,False,False
TX002111,AC00126,175.05,2023-01-02 17:05:16,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,2024-11-04 08:08:09,"30.3322,-81.6556","37.7739,-122.4312",37.7739,-122.4312,30.3322,-81.6556,3822.767289886968,False,-58028573.0,False,0,2.6469058378297965,False,False,0.09495705714788066,False,False
TX002112,AC00021,762.74,2023-05-02 17:24:54,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,2024-11-04 08:06:39,"30.2936,120.1614","34.0522,-118.2436",34.0522,-118.2436,30.2936,120.1614,10617.357185945331,True,-47659305.0,False,4,3.2670064496489286,False,False,0.06922192955083895,False,False
TX002113,AC00353,34.03,2023-05-22 17:09:30,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,57,Engineer,38,1,2024-11-04 08:09:59,"51.4119,-0.2842","34.0522,-118.2436",34.0522,-118.2436,51.4119,-0.2842,8775.618302230325,True,-45932429.0,False,0,2.46369091187728,False,False,0.11969583549030388,False,False
TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,25,Student,52,1,2024-11-04 08:11:39,"14.6347,-89.9889","35.7877,-78.6442",35.7877,-78.6442,14.6347,-89.9889,2602.510069195438,False,-51894099.0,False,0,2.413133223947101,False,False,0.10715771978394745,False,False
TX002115,AC00427,926.53,2023-11-24 17:24:24,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,2024-11-04 08:06:24,"48.0683,16.3561","43.0389,-87.9064",43.0389,-87.9064,48.0683,16.3561,7493.777433811524,True,-29860920.0,False,1,2.3477897488445394,False,False,0.08144472655307683,False,False
TX002116,AC00430,101.51,2023-03-23 16:17:51,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,2024-11-04 08:11:54,"39.9690,-83.0114","32.2534,-110.9117",32.2534,-110.9117,39.969,-83.0114,2640.9599855959013,False,-51119643.0,False,3,1.7732360438551298,False,False,0.12426940862740316,False,False
